id,filename,label,label_idx
46025,46025.png,truck,9
11644,11644.png,airplane,0
43921,43921.png,dog,5
36718,36718.png,truck,9
24671,24671.png,bird,2
36394,36394.png,airplane,0
33683,33683.png,dog,5
22913,22913.png,dog,5
3742,3742.png,airplane,0
45138,45138.png,cat,3
38978,38978.png,airplane,0
18475,18475.png,cat,3
39801,39801.png,automobile,1
36614,36614.png,frog,6
40449,40449.png,airplane,0
3115,3115.png,airplane,0
49563,49563.png,automobile,1
19406,19406.png,automobile,1
36787,36787.png,airplane,0
24772,24772.png,bird,2
23552,23552.png,truck,9
19248,19248.png,horse,7
37254,37254.png,automobile,1
5666,5666.png,airplane,0
99,99.png,deer,4
9398,9398.png,dog,5
30500,30500.png,deer,4
34510,34510.png,horse,7
20462,20462.png,ship,8
1579,1579.png,automobile,1
30394,30394.png,dog,5
49148,49148.png,truck,9
36319,36319.png,frog,6
32251,32251.png,cat,3
41471,41471.png,bird,2
44792,44792.png,dog,5
20757,20757.png,ship,8
925,925.png,bird,2
38062,38062.png,frog,6
18054,18054.png,bird,2
1073,1073.png,dog,5
18777,18777.png,automobile,1
43156,43156.png,frog,6
40227,40227.png,cat,3
28080,28080.png,dog,5
47362,47362.png,frog,6
48657,48657.png,automobile,1
11654,11654.png,cat,3
12006,12006.png,dog,5
27998,27998.png,truck,9
20153,20153.png,cat,3
31762,31762.png,automobile,1
6123,6123.png,automobile,1
27604,27604.png,truck,9
46304,46304.png,airplane,0
15496,15496.png,truck,9
3429,3429.png,bird,2
40387,40387.png,automobile,1
27916,27916.png,horse,7
28379,28379.png,frog,6
28987,28987.png,frog,6
29793,29793.png,automobile,1
20142,20142.png,frog,6
12892,12892.png,ship,8
29517,29517.png,frog,6
43831,43831.png,horse,7
44576,44576.png,automobile,1
35939,35939.png,ship,8
380,380.png,ship,8
41076,41076.png,automobile,1
4832,4832.png,frog,6
19389,19389.png,cat,3
47809,47809.png,bird,2
46374,46374.png,bird,2
10622,10622.png,horse,7
9245,9245.png,truck,9
24860,24860.png,airplane,0
34431,34431.png,frog,6
19620,19620.png,automobile,1
40702,40702.png,bird,2
20046,20046.png,airplane,0
4427,4427.png,bird,2
23,23.png,frog,6
12169,12169.png,frog,6
19059,19059.png,horse,7
34507,34507.png,horse,7
47799,47799.png,deer,4
46319,46319.png,dog,5
45689,45689.png,deer,4
46962,46962.png,dog,5
21425,21425.png,frog,6
9491,9491.png,ship,8
7533,7533.png,cat,3
40550,40550.png,frog,6
5072,5072.png,truck,9
34298,34298.png,cat,3
9579,9579.png,automobile,1
16055,16055.png,truck,9
46525,46525.png,horse,7
29024,29024.png,automobile,1
24523,24523.png,cat,3
23450,23450.png,airplane,0
9828,9828.png,bird,2
42951,42951.png,dog,5
40939,40939.png,dog,5
34336,34336.png,horse,7
22166,22166.png,automobile,1
22115,22115.png,bird,2
40288,40288.png,airplane,0
27842,27842.png,ship,8
45828,45828.png,airplane,0
29090,29090.png,frog,6
17163,17163.png,ship,8
2656,2656.png,truck,9
35329,35329.png,dog,5
7915,7915.png,airplane,0
27566,27566.png,horse,7
32537,32537.png,frog,6
24578,24578.png,frog,6
21262,21262.png,dog,5
33216,33216.png,deer,4
2786,2786.png,cat,3
39268,39268.png,ship,8
5576,5576.png,bird,2
9034,9034.png,bird,2
44536,44536.png,bird,2
33440,33440.png,horse,7
9845,9845.png,ship,8
7527,7527.png,truck,9
39391,39391.png,bird,2
31551,31551.png,bird,2
25735,25735.png,bird,2
47760,47760.png,truck,9
36521,36521.png,automobile,1
4441,4441.png,frog,6
44191,44191.png,truck,9
37440,37440.png,airplane,0
24704,24704.png,dog,5
20967,20967.png,deer,4
3300,3300.png,bird,2
39539,39539.png,dog,5
28151,28151.png,horse,7
4086,4086.png,bird,2
25159,25159.png,horse,7
37857,37857.png,bird,2
40311,40311.png,dog,5
43157,43157.png,dog,5
41062,41062.png,automobile,1
33941,33941.png,cat,3
38950,38950.png,ship,8
39100,39100.png,truck,9
5531,5531.png,airplane,0
38408,38408.png,bird,2
17427,17427.png,frog,6
32226,32226.png,deer,4
21778,21778.png,airplane,0
37010,37010.png,bird,2
38541,38541.png,ship,8
22689,22689.png,airplane,0
17914,17914.png,horse,7
20233,20233.png,truck,9
46558,46558.png,horse,7
37247,37247.png,airplane,0
24408,24408.png,truck,9
45043,45043.png,bird,2
10467,10467.png,horse,7
17319,17319.png,ship,8
7585,7585.png,cat,3
19143,19143.png,deer,4
19449,19449.png,automobile,1
41635,41635.png,truck,9
35430,35430.png,deer,4
3500,3500.png,dog,5
10401,10401.png,frog,6
8734,8734.png,airplane,0
2710,2710.png,dog,5
22898,22898.png,bird,2
42353,42353.png,automobile,1
3441,3441.png,bird,2
7318,7318.png,deer,4
5192,5192.png,truck,9
24697,24697.png,cat,3
35536,35536.png,frog,6
19459,19459.png,deer,4
37969,37969.png,truck,9
38290,38290.png,airplane,0
15534,15534.png,deer,4
49363,49363.png,automobile,1
26167,26167.png,horse,7
16271,16271.png,dog,5
29579,29579.png,airplane,0
12871,12871.png,cat,3
22907,22907.png,automobile,1
37962,37962.png,truck,9
10971,10971.png,deer,4
48163,48163.png,cat,3
37195,37195.png,cat,3
45524,45524.png,horse,7
14924,14924.png,deer,4
16019,16019.png,cat,3
6166,6166.png,airplane,0
38448,38448.png,dog,5
20717,20717.png,ship,8
16881,16881.png,deer,4
12965,12965.png,automobile,1
40877,40877.png,airplane,0
10115,10115.png,horse,7
1921,1921.png,ship,8
15797,15797.png,horse,7
5828,5828.png,automobile,1
6499,6499.png,deer,4
1312,1312.png,deer,4
11051,11051.png,bird,2
49206,49206.png,airplane,0
7481,7481.png,bird,2
13509,13509.png,automobile,1
28783,28783.png,ship,8
7041,7041.png,truck,9
26528,26528.png,bird,2
31017,31017.png,cat,3
2887,2887.png,truck,9
20565,20565.png,deer,4
23205,23205.png,horse,7
33388,33388.png,cat,3
45520,45520.png,dog,5
36656,36656.png,deer,4
38675,38675.png,frog,6
38757,38757.png,automobile,1
15692,15692.png,horse,7
16161,16161.png,airplane,0
19512,19512.png,frog,6
25208,25208.png,ship,8
42950,42950.png,cat,3
25523,25523.png,dog,5
11814,11814.png,bird,2
29403,29403.png,dog,5
35386,35386.png,horse,7
24601,24601.png,airplane,0
25736,25736.png,dog,5
20392,20392.png,automobile,1
5648,5648.png,bird,2
1380,1380.png,truck,9
42460,42460.png,frog,6
49352,49352.png,frog,6
27665,27665.png,dog,5
37573,37573.png,bird,2
12861,12861.png,bird,2
31207,31207.png,horse,7
9725,9725.png,deer,4
42287,42287.png,dog,5
2157,2157.png,airplane,0
25533,25533.png,airplane,0
30994,30994.png,horse,7
28935,28935.png,bird,2
4921,4921.png,dog,5
10691,10691.png,airplane,0
30278,30278.png,ship,8
27104,27104.png,bird,2
14202,14202.png,automobile,1
29634,29634.png,automobile,1
25419,25419.png,dog,5
26337,26337.png,cat,3
10269,10269.png,ship,8
42382,42382.png,horse,7
3468,3468.png,automobile,1
45096,45096.png,ship,8
28214,28214.png,deer,4
34717,34717.png,frog,6
37491,37491.png,truck,9
31377,31377.png,dog,5
32788,32788.png,automobile,1
34269,34269.png,bird,2
1218,1218.png,truck,9
23320,23320.png,ship,8
36926,36926.png,airplane,0
47098,47098.png,ship,8
49575,49575.png,cat,3
8187,8187.png,bird,2
45532,45532.png,dog,5
45202,45202.png,automobile,1
41284,41284.png,deer,4
46929,46929.png,automobile,1
9014,9014.png,deer,4
6839,6839.png,deer,4
11072,11072.png,dog,5
4831,4831.png,bird,2
15579,15579.png,deer,4
43139,43139.png,airplane,0
758,758.png,airplane,0
20427,20427.png,bird,2
47532,47532.png,ship,8
30671,30671.png,horse,7
16101,16101.png,airplane,0
13374,13374.png,horse,7
3394,3394.png,deer,4
9135,9135.png,dog,5
39380,39380.png,airplane,0
24417,24417.png,horse,7
46843,46843.png,dog,5
25542,25542.png,cat,3
16832,16832.png,airplane,0
30582,30582.png,horse,7
3132,3132.png,automobile,1
38395,38395.png,horse,7
37387,37387.png,deer,4
48391,48391.png,cat,3
2502,2502.png,cat,3
5469,5469.png,airplane,0
42539,42539.png,dog,5
41142,41142.png,dog,5
28231,28231.png,ship,8
1289,1289.png,bird,2
6496,6496.png,automobile,1
5341,5341.png,bird,2
7302,7302.png,deer,4
20145,20145.png,cat,3
14218,14218.png,truck,9
19812,19812.png,bird,2
41877,41877.png,truck,9
4292,4292.png,truck,9
49543,49543.png,ship,8
14392,14392.png,dog,5
10099,10099.png,ship,8
7844,7844.png,frog,6
26498,26498.png,deer,4
28067,28067.png,ship,8
21862,21862.png,automobile,1
3805,3805.png,frog,6
4263,4263.png,deer,4
22797,22797.png,airplane,0
38859,38859.png,automobile,1
48734,48734.png,bird,2
19327,19327.png,horse,7
14286,14286.png,bird,2
1126,1126.png,horse,7
48958,48958.png,cat,3
46710,46710.png,horse,7
4022,4022.png,automobile,1
7308,7308.png,cat,3
27313,27313.png,airplane,0
2544,2544.png,bird,2
15,15.png,truck,9
18716,18716.png,truck,9
38525,38525.png,ship,8
22707,22707.png,horse,7
4243,4243.png,bird,2
20734,20734.png,dog,5
21316,21316.png,cat,3
31477,31477.png,deer,4
4300,4300.png,automobile,1
24006,24006.png,cat,3
24,24.png,frog,6
10381,10381.png,automobile,1
49477,49477.png,horse,7
7205,7205.png,horse,7
43797,43797.png,dog,5
343,343.png,cat,3
37576,37576.png,truck,9
14287,14287.png,ship,8
15146,15146.png,cat,3
44318,44318.png,ship,8
27431,27431.png,bird,2
27541,27541.png,cat,3
11141,11141.png,truck,9
26951,26951.png,automobile,1
23939,23939.png,airplane,0
16868,16868.png,bird,2
45615,45615.png,truck,9
35940,35940.png,automobile,1
27767,27767.png,cat,3
11076,11076.png,automobile,1
7216,7216.png,frog,6
4743,4743.png,ship,8
33721,33721.png,dog,5
22276,22276.png,bird,2
8955,8955.png,dog,5
30321,30321.png,ship,8
26405,26405.png,automobile,1
40568,40568.png,horse,7
16210,16210.png,cat,3
39889,39889.png,horse,7
26533,26533.png,automobile,1
13227,13227.png,bird,2
9189,9189.png,ship,8
46212,46212.png,horse,7
44345,44345.png,bird,2
40452,40452.png,truck,9
43506,43506.png,ship,8
10370,10370.png,ship,8
38932,38932.png,cat,3
38243,38243.png,deer,4
1724,1724.png,cat,3
24280,24280.png,frog,6
1634,1634.png,truck,9
42753,42753.png,cat,3
26370,26370.png,ship,8
37395,37395.png,ship,8
26733,26733.png,horse,7
6489,6489.png,bird,2
7474,7474.png,frog,6
38599,38599.png,deer,4
30246,30246.png,automobile,1
26144,26144.png,dog,5
37788,37788.png,horse,7
16654,16654.png,dog,5
18728,18728.png,bird,2
35003,35003.png,horse,7
18170,18170.png,cat,3
39073,39073.png,ship,8
10128,10128.png,horse,7
23178,23178.png,ship,8
26937,26937.png,deer,4
19772,19772.png,cat,3
7145,7145.png,airplane,0
5188,5188.png,deer,4
35850,35850.png,bird,2
19244,19244.png,truck,9
47259,47259.png,dog,5
5228,5228.png,deer,4
34624,34624.png,cat,3
32680,32680.png,automobile,1
35804,35804.png,automobile,1
7815,7815.png,cat,3
5201,5201.png,horse,7
20397,20397.png,airplane,0
49703,49703.png,automobile,1
11893,11893.png,deer,4
45703,45703.png,deer,4
21575,21575.png,cat,3
29410,29410.png,automobile,1
30415,30415.png,deer,4
22236,22236.png,dog,5
20137,20137.png,deer,4
4742,4742.png,deer,4
36548,36548.png,ship,8
43925,43925.png,airplane,0
22224,22224.png,cat,3
39518,39518.png,truck,9
28398,28398.png,bird,2
18649,18649.png,truck,9
9420,9420.png,truck,9
19411,19411.png,truck,9
12553,12553.png,cat,3
4644,4644.png,truck,9
33944,33944.png,airplane,0
37230,37230.png,dog,5
5636,5636.png,automobile,1
22477,22477.png,frog,6
8441,8441.png,bird,2
2758,2758.png,truck,9
26346,26346.png,horse,7
46076,46076.png,frog,6
21021,21021.png,automobile,1
45816,45816.png,ship,8
27868,27868.png,airplane,0
24162,24162.png,automobile,1
3614,3614.png,truck,9
42259,42259.png,cat,3
46696,46696.png,deer,4
30153,30153.png,airplane,0
23278,23278.png,automobile,1
21797,21797.png,automobile,1
29719,29719.png,horse,7
35618,35618.png,ship,8
6796,6796.png,frog,6
39235,39235.png,automobile,1
41621,41621.png,horse,7
27028,27028.png,ship,8
5012,5012.png,truck,9
35761,35761.png,deer,4
13304,13304.png,deer,4
35251,35251.png,deer,4
9418,9418.png,airplane,0
486,486.png,ship,8
37052,37052.png,ship,8
29103,29103.png,deer,4
3923,3923.png,automobile,1
13562,13562.png,airplane,0
2172,2172.png,airplane,0
20901,20901.png,horse,7
25050,25050.png,bird,2
17242,17242.png,truck,9
8338,8338.png,ship,8
24068,24068.png,deer,4
31475,31475.png,dog,5
35008,35008.png,cat,3
32093,32093.png,ship,8
31516,31516.png,deer,4
36181,36181.png,airplane,0
27746,27746.png,automobile,1
10410,10410.png,bird,2
37516,37516.png,bird,2
8398,8398.png,ship,8
31701,31701.png,airplane,0
37388,37388.png,truck,9
10139,10139.png,truck,9
3013,3013.png,bird,2
42769,42769.png,ship,8
30735,30735.png,deer,4
592,592.png,frog,6
18326,18326.png,frog,6
1253,1253.png,cat,3
36937,36937.png,horse,7
37109,37109.png,dog,5
11250,11250.png,deer,4
3103,3103.png,airplane,0
12686,12686.png,automobile,1
27751,27751.png,bird,2
25917,25917.png,horse,7
25666,25666.png,bird,2
16549,16549.png,airplane,0
35460,35460.png,cat,3
42921,42921.png,cat,3
20580,20580.png,bird,2
46457,46457.png,horse,7
7639,7639.png,frog,6
24616,24616.png,truck,9
44344,44344.png,dog,5
34780,34780.png,cat,3
21268,21268.png,ship,8
6909,6909.png,automobile,1
10005,10005.png,ship,8
31180,31180.png,cat,3
16636,16636.png,cat,3
49758,49758.png,ship,8
49163,49163.png,horse,7
10241,10241.png,bird,2
38183,38183.png,bird,2
37990,37990.png,automobile,1
18956,18956.png,airplane,0
13995,13995.png,automobile,1
17766,17766.png,truck,9
31285,31285.png,airplane,0
22648,22648.png,horse,7
33249,33249.png,truck,9
33661,33661.png,horse,7
2857,2857.png,deer,4
15978,15978.png,bird,2
34108,34108.png,horse,7
21998,21998.png,airplane,0
3953,3953.png,deer,4
5737,5737.png,dog,5
5657,5657.png,bird,2
148,148.png,truck,9
23752,23752.png,truck,9
32596,32596.png,truck,9
49284,49284.png,automobile,1
3894,3894.png,airplane,0
34808,34808.png,horse,7
8020,8020.png,bird,2
33359,33359.png,cat,3
5128,5128.png,bird,2
26542,26542.png,bird,2
43898,43898.png,deer,4
34403,34403.png,truck,9
5270,5270.png,horse,7
5866,5866.png,truck,9
17981,17981.png,bird,2
11133,11133.png,automobile,1
22500,22500.png,automobile,1
46782,46782.png,truck,9
37839,37839.png,bird,2
16842,16842.png,frog,6
1650,1650.png,ship,8
20639,20639.png,cat,3
11264,11264.png,airplane,0
46459,46459.png,airplane,0
1872,1872.png,airplane,0
12128,12128.png,automobile,1
36806,36806.png,horse,7
45184,45184.png,truck,9
41945,41945.png,cat,3
25456,25456.png,bird,2
20411,20411.png,cat,3
19528,19528.png,airplane,0
41563,41563.png,bird,2
20769,20769.png,dog,5
31612,31612.png,dog,5
3779,3779.png,dog,5
927,927.png,horse,7
8533,8533.png,truck,9
46805,46805.png,frog,6
48369,48369.png,cat,3
11679,11679.png,truck,9
25440,25440.png,airplane,0
10295,10295.png,dog,5
11970,11970.png,cat,3
32726,32726.png,cat,3
9054,9054.png,bird,2
26683,26683.png,dog,5
22123,22123.png,bird,2
25096,25096.png,bird,2
40754,40754.png,truck,9
44544,44544.png,cat,3
10041,10041.png,horse,7
10218,10218.png,bird,2
25655,25655.png,truck,9
11534,11534.png,truck,9
16203,16203.png,bird,2
43762,43762.png,frog,6
10702,10702.png,deer,4
49532,49532.png,dog,5
29943,29943.png,bird,2
49568,49568.png,ship,8
9236,9236.png,dog,5
17048,17048.png,cat,3
6618,6618.png,airplane,0
373,373.png,deer,4
39032,39032.png,frog,6
21179,21179.png,automobile,1
40669,40669.png,cat,3
23491,23491.png,horse,7
2359,2359.png,horse,7
15371,15371.png,dog,5
14187,14187.png,deer,4
32828,32828.png,automobile,1
27280,27280.png,dog,5
552,552.png,horse,7
27841,27841.png,horse,7
2262,2262.png,dog,5
2545,2545.png,deer,4
23110,23110.png,ship,8
32708,32708.png,frog,6
48834,48834.png,bird,2
49935,49935.png,cat,3
28207,28207.png,horse,7
22191,22191.png,airplane,0
6589,6589.png,horse,7
15551,15551.png,horse,7
48845,48845.png,airplane,0
1051,1051.png,bird,2
1549,1549.png,automobile,1
28419,28419.png,ship,8
34131,34131.png,bird,2
34938,34938.png,horse,7
7677,7677.png,deer,4
12981,12981.png,horse,7
30027,30027.png,ship,8
4902,4902.png,horse,7
14687,14687.png,horse,7
7917,7917.png,frog,6
41067,41067.png,cat,3
13243,13243.png,automobile,1
42994,42994.png,bird,2
37807,37807.png,airplane,0
19818,19818.png,ship,8
6726,6726.png,automobile,1
42228,42228.png,bird,2
1686,1686.png,cat,3
37567,37567.png,airplane,0
5501,5501.png,dog,5
41592,41592.png,bird,2
32551,32551.png,truck,9
28991,28991.png,frog,6
38838,38838.png,horse,7
43913,43913.png,frog,6
45004,45004.png,automobile,1
4702,4702.png,truck,9
44617,44617.png,airplane,0
13571,13571.png,airplane,0
27826,27826.png,bird,2
39050,39050.png,airplane,0
41775,41775.png,airplane,0
24650,24650.png,frog,6
6729,6729.png,ship,8
10243,10243.png,dog,5
37345,37345.png,frog,6
32529,32529.png,horse,7
49338,49338.png,automobile,1
948,948.png,automobile,1
8857,8857.png,automobile,1
40538,40538.png,automobile,1
25581,25581.png,ship,8
14400,14400.png,bird,2
48756,48756.png,ship,8
29657,29657.png,horse,7
42235,42235.png,bird,2
14232,14232.png,frog,6
8920,8920.png,ship,8
49639,49639.png,dog,5
709,709.png,airplane,0
20123,20123.png,dog,5
3761,3761.png,bird,2
24622,24622.png,horse,7
44905,44905.png,dog,5
30213,30213.png,frog,6
16748,16748.png,bird,2
589,589.png,frog,6
12845,12845.png,horse,7
22788,22788.png,frog,6
32057,32057.png,airplane,0
47082,47082.png,truck,9
4421,4421.png,airplane,0
31051,31051.png,cat,3
33737,33737.png,truck,9
2162,2162.png,ship,8
33551,33551.png,bird,2
14596,14596.png,bird,2
21264,21264.png,ship,8
45636,45636.png,ship,8
24405,24405.png,airplane,0
3529,3529.png,frog,6
18308,18308.png,ship,8
18844,18844.png,horse,7
29184,29184.png,deer,4
10240,10240.png,deer,4
21541,21541.png,automobile,1
9839,9839.png,frog,6
12857,12857.png,automobile,1
23913,23913.png,frog,6
17250,17250.png,bird,2
37185,37185.png,dog,5
17531,17531.png,cat,3
40953,40953.png,frog,6
15083,15083.png,truck,9
24918,24918.png,horse,7
31206,31206.png,truck,9
34812,34812.png,truck,9
23365,23365.png,horse,7
29327,29327.png,horse,7
43579,43579.png,truck,9
17579,17579.png,cat,3
37999,37999.png,cat,3
35655,35655.png,truck,9
39645,39645.png,cat,3
19212,19212.png,dog,5
21839,21839.png,deer,4
14101,14101.png,truck,9
32920,32920.png,dog,5
20792,20792.png,horse,7
13258,13258.png,dog,5
38326,38326.png,horse,7
27599,27599.png,dog,5
92,92.png,cat,3
7134,7134.png,frog,6
29340,29340.png,frog,6
44249,44249.png,frog,6
34607,34607.png,cat,3
752,752.png,dog,5
23975,23975.png,cat,3
27451,27451.png,frog,6
9886,9886.png,deer,4
38613,38613.png,frog,6
20047,20047.png,deer,4
48388,48388.png,truck,9
41887,41887.png,dog,5
15522,15522.png,horse,7
12661,12661.png,airplane,0
43927,43927.png,deer,4
15084,15084.png,cat,3
22757,22757.png,truck,9
38711,38711.png,automobile,1
41771,41771.png,deer,4
17921,17921.png,cat,3
32257,32257.png,airplane,0
25522,25522.png,ship,8
17543,17543.png,horse,7
24479,24479.png,frog,6
24618,24618.png,bird,2
28530,28530.png,cat,3
30424,30424.png,ship,8
24028,24028.png,truck,9
36516,36516.png,frog,6
1090,1090.png,horse,7
16594,16594.png,bird,2
2514,2514.png,airplane,0
14831,14831.png,frog,6
621,621.png,frog,6
17356,17356.png,airplane,0
23212,23212.png,deer,4
7444,7444.png,ship,8
33561,33561.png,cat,3
48134,48134.png,ship,8
45072,45072.png,deer,4
23092,23092.png,truck,9
38098,38098.png,cat,3
13309,13309.png,truck,9
27346,27346.png,dog,5
4344,4344.png,ship,8
7023,7023.png,ship,8
19739,19739.png,cat,3
39059,39059.png,automobile,1
14688,14688.png,truck,9
36884,36884.png,bird,2
42222,42222.png,automobile,1
9240,9240.png,horse,7
29372,29372.png,ship,8
47566,47566.png,bird,2
30709,30709.png,cat,3
35282,35282.png,airplane,0
16883,16883.png,automobile,1
12625,12625.png,frog,6
7379,7379.png,automobile,1
25621,25621.png,deer,4
1365,1365.png,automobile,1
8162,8162.png,cat,3
9299,9299.png,cat,3
25729,25729.png,ship,8
40035,40035.png,automobile,1
41832,41832.png,cat,3
47255,47255.png,automobile,1
1487,1487.png,dog,5
18573,18573.png,airplane,0
47455,47455.png,frog,6
32585,32585.png,automobile,1
38043,38043.png,horse,7
21269,21269.png,horse,7
23885,23885.png,cat,3
23666,23666.png,dog,5
29164,29164.png,deer,4
40730,40730.png,truck,9
42818,42818.png,dog,5
24098,24098.png,bird,2
14461,14461.png,airplane,0
38430,38430.png,cat,3
25032,25032.png,ship,8
28878,28878.png,dog,5
47885,47885.png,dog,5
47762,47762.png,automobile,1
24530,24530.png,deer,4
40834,40834.png,truck,9
38238,38238.png,ship,8
38435,38435.png,bird,2
21812,21812.png,frog,6
8159,8159.png,cat,3
48614,48614.png,deer,4
13592,13592.png,ship,8
43853,43853.png,dog,5
27874,27874.png,airplane,0
2993,2993.png,frog,6
32108,32108.png,airplane,0
35056,35056.png,dog,5
6147,6147.png,bird,2
28876,28876.png,deer,4
30313,30313.png,bird,2
44322,44322.png,truck,9
26245,26245.png,cat,3
44056,44056.png,frog,6
10668,10668.png,airplane,0
40926,40926.png,ship,8
33443,33443.png,bird,2
2956,2956.png,frog,6
21514,21514.png,bird,2
32246,32246.png,truck,9
32061,32061.png,frog,6
5591,5591.png,automobile,1
26774,26774.png,bird,2
43562,43562.png,frog,6
10203,10203.png,airplane,0
30130,30130.png,dog,5
24484,24484.png,truck,9
37558,37558.png,ship,8
24952,24952.png,dog,5
1145,1145.png,airplane,0
17408,17408.png,bird,2
34622,34622.png,frog,6
38948,38948.png,horse,7
15439,15439.png,ship,8
18671,18671.png,automobile,1
9255,9255.png,deer,4
18634,18634.png,deer,4
6241,6241.png,airplane,0
968,968.png,ship,8
39433,39433.png,horse,7
48927,48927.png,airplane,0
27970,27970.png,horse,7
33423,33423.png,cat,3
36103,36103.png,automobile,1
49595,49595.png,automobile,1
8972,8972.png,airplane,0
37349,37349.png,ship,8
33714,33714.png,ship,8
3226,3226.png,deer,4
45838,45838.png,bird,2
28713,28713.png,cat,3
24287,24287.png,ship,8
30521,30521.png,airplane,0
21477,21477.png,bird,2
36446,36446.png,automobile,1
240,240.png,dog,5
13402,13402.png,airplane,0
29491,29491.png,ship,8
26041,26041.png,airplane,0
28491,28491.png,frog,6
22752,22752.png,ship,8
23463,23463.png,airplane,0
4203,4203.png,airplane,0
33597,33597.png,airplane,0
3390,3390.png,horse,7
22631,22631.png,dog,5
19056,19056.png,truck,9
18099,18099.png,frog,6
5369,5369.png,horse,7
3193,3193.png,frog,6
21045,21045.png,airplane,0
31332,31332.png,horse,7
35901,35901.png,frog,6
45148,45148.png,horse,7
24379,24379.png,dog,5
17170,17170.png,automobile,1
33761,33761.png,ship,8
3175,3175.png,dog,5
18841,18841.png,ship,8
36802,36802.png,bird,2
18552,18552.png,automobile,1
21484,21484.png,ship,8
9469,9469.png,frog,6
1540,1540.png,cat,3
46938,46938.png,ship,8
21713,21713.png,cat,3
14349,14349.png,ship,8
48594,48594.png,frog,6
46156,46156.png,cat,3
22546,22546.png,automobile,1
9716,9716.png,truck,9
40806,40806.png,ship,8
11507,11507.png,deer,4
27894,27894.png,dog,5
14432,14432.png,horse,7
15386,15386.png,frog,6
34484,34484.png,truck,9
41885,41885.png,bird,2
30129,30129.png,frog,6
3696,3696.png,deer,4
42073,42073.png,deer,4
30520,30520.png,dog,5
32056,32056.png,dog,5
48125,48125.png,ship,8
24446,24446.png,airplane,0
36869,36869.png,automobile,1
49139,49139.png,deer,4
20159,20159.png,horse,7
28789,28789.png,bird,2
35698,35698.png,cat,3
47818,47818.png,horse,7
26715,26715.png,ship,8
4228,4228.png,deer,4
30866,30866.png,automobile,1
8878,8878.png,frog,6
24357,24357.png,airplane,0
39472,39472.png,airplane,0
25900,25900.png,cat,3
41770,41770.png,ship,8
45073,45073.png,frog,6
20825,20825.png,airplane,0
31342,31342.png,horse,7
15669,15669.png,deer,4
23769,23769.png,automobile,1
3475,3475.png,bird,2
43012,43012.png,dog,5
17939,17939.png,frog,6
31123,31123.png,automobile,1
18863,18863.png,cat,3
34966,34966.png,frog,6
12528,12528.png,horse,7
46285,46285.png,bird,2
27716,27716.png,ship,8
46165,46165.png,deer,4
12865,12865.png,horse,7
2413,2413.png,cat,3
31796,31796.png,ship,8
15784,15784.png,automobile,1
19462,19462.png,horse,7
33969,33969.png,horse,7
3489,3489.png,bird,2
14047,14047.png,ship,8
15175,15175.png,ship,8
5801,5801.png,cat,3
18446,18446.png,airplane,0
30176,30176.png,truck,9
46639,46639.png,dog,5
26530,26530.png,dog,5
10666,10666.png,frog,6
29957,29957.png,truck,9
42726,42726.png,deer,4
38470,38470.png,ship,8
42147,42147.png,deer,4
18112,18112.png,cat,3
39625,39625.png,dog,5
24571,24571.png,truck,9
34531,34531.png,automobile,1
48196,48196.png,deer,4
38170,38170.png,frog,6
22924,22924.png,cat,3
8952,8952.png,truck,9
36058,36058.png,dog,5
49506,49506.png,automobile,1
10019,10019.png,bird,2
22565,22565.png,automobile,1
12328,12328.png,horse,7
46062,46062.png,deer,4
11945,11945.png,airplane,0
17809,17809.png,bird,2
91,91.png,bird,2
26723,26723.png,airplane,0
4692,4692.png,truck,9
27364,27364.png,horse,7
924,924.png,frog,6
44800,44800.png,airplane,0
22593,22593.png,horse,7
36931,36931.png,cat,3
16675,16675.png,deer,4
35042,35042.png,automobile,1
2515,2515.png,bird,2
3720,3720.png,truck,9
42356,42356.png,horse,7
43046,43046.png,airplane,0
16134,16134.png,automobile,1
31003,31003.png,bird,2
40171,40171.png,frog,6
32234,32234.png,airplane,0
29700,29700.png,automobile,1
46406,46406.png,bird,2
32238,32238.png,frog,6
31939,31939.png,ship,8
19460,19460.png,dog,5
41696,41696.png,automobile,1
20127,20127.png,dog,5
7829,7829.png,deer,4
28292,28292.png,bird,2
12910,12910.png,horse,7
33057,33057.png,dog,5
20744,20744.png,airplane,0
48806,48806.png,ship,8
46425,46425.png,cat,3
25174,25174.png,truck,9
1790,1790.png,bird,2
27433,27433.png,cat,3
35641,35641.png,dog,5
40551,40551.png,deer,4
282,282.png,bird,2
15272,15272.png,horse,7
28174,28174.png,bird,2
20452,20452.png,dog,5
46005,46005.png,truck,9
46818,46818.png,cat,3
8313,8313.png,horse,7
46750,46750.png,airplane,0
656,656.png,frog,6
38244,38244.png,horse,7
41509,41509.png,truck,9
35266,35266.png,dog,5
16331,16331.png,ship,8
11243,11243.png,automobile,1
26369,26369.png,automobile,1
12356,12356.png,airplane,0
25818,25818.png,automobile,1
46668,46668.png,dog,5
15036,15036.png,frog,6
2834,2834.png,bird,2
31639,31639.png,truck,9
8439,8439.png,bird,2
6906,6906.png,cat,3
27903,27903.png,ship,8
1818,1818.png,deer,4
2110,2110.png,ship,8
44007,44007.png,horse,7
26213,26213.png,deer,4
32893,32893.png,deer,4
43493,43493.png,ship,8
29260,29260.png,frog,6
24414,24414.png,bird,2
